"tripId","startTime","endTime","bikeId","revenue","currency","discountReason"
trip_0UHEPGM4mP8qYAVfDsSgGGA2,2024-07-01T00:36:55Z,2024-07-01T00:59:17Z,S005014,2.31,EUR,ponyMember
trip_0UHFsn3t7umbOFE9iXuW6fMG,2024-07-01T06:40:29Z,2024-07-01T06:48:40Z,S006752,0.99,EUR,
trip_0UHIWpD4Tslrvla0ay3OzRTU,2024-07-01T17:32:03Z,2024-07-01T17:49:23Z,S005014,1.63,EUR,red_light_pause
trip_0UHIkaQT9hQCiR7WkgmreG4K,2024-07-01T18:26:42Z,2024-07-01T18:32:30Z,S005014,0.85,EUR,
trip_0UHJPBfCLZqdbLNXUgZKD6iC,2024-07-01T21:07:59Z,2024-07-01T21:31:15Z,S005014,1.02,EUR,red_light_pause
trip_0UHKyp3thkmSsjqTvxEeU4OG,2024-07-02T03:35:48Z,2024-07-02T03:40:00Z,S005014,0.75,EUR,ponyMember
trip_0UHLElLBnOmQCFsKR0wyhrLA,2024-07-02T04:39:07Z,2024-07-02T04:41:32Z,S005014,0.59,EUR,
trip_0UHMgFgOfECDlQAooP7yVRea,2024-07-02T10:34:35Z,2024-07-02T10:42:29Z,S005014,1.02,EUR,
trip_0UHNZLnYJQ7Mx0AiBQAzr11A,2024-07-02T14:13:26Z,2024-07-02T14:27:11Z,S006752,1.36,EUR,
trip_0UHO6Td26CCUkKKSArWOzkoZ,2024-07-02T16:25:01Z,2024-07-02T16:33:10Z,S005014,1.11,EUR,
trip_0UHOBkyuOLKNzCxH8rgPARIw,2024-07-02T16:45:59Z,2024-07-02T16:50:30Z,S005014,0.76,EUR,
trip_0UHPYLnw4JGkuE7xYlGuUcIJ,2024-07-02T22:22:01Z,2024-07-02T22:29:24Z,S005014,1.02,EUR,
trip_0UHYyGIKZC9aUpwPcBOSAUfW,2024-07-04T13:01:23Z,2024-07-04T13:17:09Z,S005014,1.72,EUR,
trip_0UHZihV3U4S6du5JsPPRgExM,2024-07-04T16:05:51Z,2024-07-04T16:15:10Z,S005014,1.2,EUR,
trip_0UHZmkg4RkLGqAWJlHooTcFK,2024-07-04T16:21:56Z,2024-07-04T16:25:57Z,S005014,0.76,EUR,
trip_0UHZrUwLDajaI5GhHxtSRxGl,2024-07-04T16:40:47Z,2024-07-04T16:54:00Z,S005014,1.54,EUR,
trip_0UHZvo3cmahAcbPtlFG3V3J7,2024-07-04T16:57:54Z,2024-07-04T17:05:50Z,S005014,1.02,EUR,
trip_0UHa28nPgNA3etZiTi20hE1g,2024-07-04T17:23:03Z,2024-07-04T17:28:29Z,S005014,0.85,EUR,
trip_0UHaY0uJyfgxv9V5HPifmZF8,2024-07-04T19:29:40Z,2024-07-04T19:34:59Z,S005014,0.85,EUR,
trip_0UHafTeEvxdROjQnLxc7NG69,2024-07-04T19:59:19Z,2024-07-04T20:14:19Z,S005014,1.62,EUR,ponyMember
trip_0UHdKV40cXEpzEQgT9EyV6Ht,2024-07-05T06:54:48Z,2024-07-05T07:01:11Z,S005014,0.94,EUR,
trip_0UHdR2wWtUD4whvHRaZfVDIG,2024-07-05T07:20:48Z,2024-07-05T07:28:11Z,S005014,1.02,EUR,
trip_0UHdo6Z2RpJ2Ykt1jMLFmAAI,2024-07-05T08:52:24Z,2024-07-05T08:55:53Z,S005014,0.68,EUR,
trip_0UHeLcEp4MDrnDGiFA6qcxya,2024-07-05T11:05:30Z,2024-07-05T11:09:21Z,S005014,0.68,EUR,
trip_0UHgCmneTfRG2iObUBY2z5VN,2024-07-05T18:42:59Z,2024-07-05T18:50:02Z,S006752,0.92,EUR,
trip_0UHgFKBfMKDvrlS4j0CnWJA2,2024-07-05T18:53:04Z,2024-07-05T19:06:58Z,S006752,1.36,EUR,
trip_0UHjwP02gHRYlhPstbbKJHGQ,2024-07-06T10:02:59Z,2024-07-06T10:09:05Z,S005014,0.94,EUR,
trip_0UHk0yv8ifz6Q7dE2GAvZJ0n,2024-07-06T10:21:11Z,2024-07-06T10:27:58Z,S005014,0.94,EUR,
trip_0UHkAtNppZ932lZGQxiTXyYF,2024-07-06T11:00:33Z,2024-07-06T11:06:46Z,S005014,0.94,EUR,
trip_0UHkDqXRMF31CxL9WzzTnQAD,2024-07-06T11:12:16Z,2024-07-06T11:20:18Z,S005014,1.11,EUR,
trip_0UHkLarKI0u7mVLEHfylMk82,2024-07-06T11:43:03Z,2024-07-06T11:46:14Z,S005014,0.68,EUR,
trip_0UHkVghwxc8n9BItArChaCZD,2024-07-06T12:23:08Z,2024-07-06T12:38:26Z,S005014,1.72,EUR,
trip_0UHl2ZLJheb6M9tazuHFSDeh,2024-07-06T14:33:45Z,2024-07-06T14:39:19Z,S005014,0.84,EUR,ponyMember
trip_0UHl6CmCNyMCdm7bYaCsXYwA,2024-07-06T14:48:12Z,2024-07-06T14:48:24Z,S006752,0,EUR,
trip_0UHlT7UpxEZ62TswsOHEaAtv,2024-07-06T16:19:13Z,2024-07-06T16:30:19Z,S005014,1.37,EUR,
trip_0UHnOX4MlBNaSCdhmWHGLAE8,2024-07-07T00:13:33Z,2024-07-07T00:34:32Z,S005014,0.08,EUR,coupon
trip_0UHpFAj4vzXpiBTePkgNYiuL,2024-07-07T07:48:54Z,2024-07-07T08:07:53Z,S005014,0,EUR,coupon
trip_0UHpVZN0Xp9OZu2vsLTHuIdA,2024-07-07T08:54:02Z,2024-07-07T10:55:02Z,S005014,8.66,EUR,coupon
trip_0UHrWWCKZcWkxXTD6i8sKVvw,2024-07-07T17:10:21Z,2024-07-07T17:17:38Z,S005014,1.02,EUR,
trip_0UHrgQQUj1oq71Ay9rT66fCo,2024-07-07T17:49:42Z,2024-07-07T17:53:23Z,S005014,0.68,EUR,
trip_0UHrhmvr23aXbBNf1Sbv6vHW,2024-07-07T17:55:07Z,2024-07-07T17:57:16Z,S005014,0.59,EUR,
trip_0UHriy14JxO4rUWgqfl1AAlY,2024-07-07T17:59:48Z,2024-07-07T18:04:58Z,S005014,0.85,EUR,
trip_0UHrkk5oHDUTJ5WfHDYSuEJY,2024-07-07T18:06:51Z,2024-07-07T18:08:49Z,S005014,0.5,EUR,
trip_0UHroWp0Yb32bNEozI2Si8B5,2024-07-07T18:21:54Z,2024-07-07T18:37:53Z,S005014,1.72,EUR,
trip_0UHuVJwuSbx138kvglrRNQgy,2024-07-08T05:24:25Z,2024-07-08T05:28:26Z,S005014,0.76,EUR,
trip_0UHv4HYo5Uj0hIVWAIPbMf1L,2024-07-08T07:43:17Z,2024-07-08T08:02:17Z,S005014,1.98,EUR,
trip_0UHvWQQ999IIRr31LWiKai3k,2024-07-08T09:35:04Z,2024-07-08T09:55:00Z,S006752,1.8,EUR,
trip_0UHw29imLV5j3azNcpF5y4BR,2024-07-08T11:41:07Z,2024-07-08T11:51:53Z,S006752,1.14,EUR,
trip_0UHweZIXTQw1LSYvygT2QWhI,2024-07-08T14:13:41Z,2024-07-08T14:37:05Z,S006752,1,EUR,ponyMember
trip_0UHwkoYahAEJFLGoyjqoQQMl,2024-07-08T14:38:30Z,2024-07-08T15:09:50Z,S006752,0.83,EUR,ponyMember
trip_0UHx35FGRaLFtqs6gXLcQeqW,2024-07-08T15:51:04Z,2024-07-08T15:59:22Z,S006752,1,EUR,ponyMember
trip_0UHy91nAeZPNRBpjydfSARXh,2024-07-08T20:20:57Z,2024-07-08T20:28:09Z,S006752,1,EUR,ponyMember
trip_0UHyCLzGgBD8YqKdnctxajbQ,2024-07-08T20:34:10Z,2024-07-08T20:39:01Z,S006752,0.7,EUR,
trip_0UHzxGMtJ5KDyNn1QACmCnTy,2024-07-09T03:46:46Z,2024-07-09T03:51:42Z,S006752,0.7,EUR,
trip_0UI1COqjTlLmIj7mTAI0Aoiu,2024-07-09T08:53:10Z,2024-07-09T09:00:40Z,S006752,1,EUR,ponyMember
trip_0UI251GdAZ11WYySPuiYRxKC,2024-07-09T12:30:07Z,2024-07-09T12:33:11Z,S006752,1,EUR,ponyMember
trip_0UI27w2lcDN3RDmABUKhn2Ql,2024-07-09T12:41:42Z,2024-07-09T12:52:24Z,S006752,1.12,EUR,ponyMember
trip_0UI3YEGxI4lIODesoKDFWSzK,2024-07-09T18:32:25Z,2024-07-09T18:38:48Z,S006752,0.84,EUR,
trip_0UI49BkzQNEnTpFobsqg0XW8,2024-07-09T20:59:13Z,2024-07-09T21:03:45Z,S006752,0.7,EUR,
trip_0UI55dSbSKdwfLlOduX4ua2n,2024-07-10T00:51:23Z,2024-07-10T01:10:59Z,S005014,2.06,EUR,
trip_0UI7HcUhdFLI5BShLGz4uvU4,2024-07-10T09:51:32Z,2024-07-10T10:13:12Z,S005014,2.24,EUR,
trip_0UI9J4I7pobfCFDXpqRFQs0c,2024-07-10T18:09:50Z,2024-07-10T18:14:02Z,S005014,0.75,EUR,ponyMember
trip_0UIDMocWH4KHmB13MQGk9GCS,2024-07-11T10:49:48Z,2024-07-11T10:59:46Z,S006752,1.06,EUR,
trip_0UIDUaSJS0n8C4yGNiylVpjI,2024-07-11T11:20:40Z,2024-07-11T11:28:37Z,S006752,0.92,EUR,
trip_0UIDwJdRT67RBdJmY5dFlytT,2024-07-11T13:10:49Z,2024-07-11T13:24:54Z,S006752,1.43,EUR,
trip_0UIEBpBdCvxSrv6XAHlfNupV,2024-07-11T14:12:25Z,2024-07-11T14:36:25Z,S006752,1,EUR,ponyMember
trip_0UIEFzjgcbEhQoAeKQlQXLER,2024-07-11T14:28:59Z,2024-07-11T14:32:49Z,S005014,0.68,EUR,
trip_0UIEHO5LA5j2WOTKERnRBsLD,2024-07-11T14:34:31Z,2024-07-11T14:39:00Z,S005014,0.76,EUR,
trip_0UIEOKYEllDlXWCO8i87b5u4,2024-07-11T15:02:06Z,2024-07-11T15:10:10Z,S006752,1,EUR,ponyMember
trip_0UIEytzLl8fQj6TLafEJMOGh,2024-07-11T17:27:22Z,2024-07-11T17:32:39Z,S005014,0.85,EUR,
trip_0UIFSjSy5F3fcy7AYJOoLKqM,2024-07-11T19:25:51Z,2024-07-11T19:39:39Z,S005014,1.54,EUR,
trip_0UIFirFATn55ebpn22kWETpE,2024-07-11T20:29:54Z,2024-07-11T20:35:24Z,S006752,0.77,EUR,
trip_0UIG74kWXO42oBIIfCvrIRL7,2024-07-11T22:06:06Z,2024-07-11T22:16:59Z,S006752,1.14,EUR,
trip_0UILyDLcccC6NKkR21f0NyYc,2024-07-12T22:08:31Z,2024-07-12T22:29:21Z,S006752,1,EUR,ponyMember
trip_0UIMK6hov7imj0MhTa6g07Zr,2024-07-12T23:35:30Z,2024-07-12T23:50:04Z,S006752,1.43,EUR,
trip_0UIOnHtrmY9CP38TN8qw3PDO,2024-07-13T09:43:57Z,2024-07-13T09:59:27Z,S005014,1.72,EUR,
trip_0UIPW1Gd3keJwPLZaBjxknXv,2024-07-13T12:41:38Z,2024-07-13T12:49:32Z,S006752,1,EUR,ponyMember
trip_0UIR8Izgp0kw76EhaFXRNbYy,2024-07-13T19:19:59Z,2024-07-13T19:45:12Z,S005014,2.58,EUR,
trip_0UIRHLdd3dauDsurQu7mtlwg,2024-07-13T19:55:53Z,2024-07-13T20:03:52Z,S005014,1.02,EUR,
trip_0UIRQ6ASzYqFovn1SP9C1UyJ,2024-07-13T20:30:39Z,2024-07-13T20:41:46Z,S005014,1.37,EUR,
trip_0UIRmr4EY7K9phLNQr0azTcf,2024-07-13T22:01:03Z,2024-07-13T22:11:05Z,S005014,1.28,EUR,
trip_0UIS6faDu87OkhFh8AGCvlSM,2024-07-13T23:19:44Z,2024-07-13T23:39:38Z,S006752,1.8,EUR,
trip_0UISJkMdXAUG61gCX9oYw07x,2024-07-14T00:11:42Z,2024-07-14T00:33:18Z,S006752,1.93,EUR,ponyMember
trip_0UITv11Me82oJzuSetuXfsOf,2024-07-14T06:46:00Z,2024-07-14T07:13:05Z,S005014,2.76,EUR,
trip_0UIUli4F9MxZoqbFxunIsMdI,2024-07-14T10:15:19Z,2024-07-14T10:16:48Z,S005014,0.5,EUR,
trip_0UIV24j7eg5RPRNI9J7jmRbq,2024-07-14T11:20:19Z,2024-07-14T11:28:57Z,S006752,0.99,EUR,
trip_0UIVuKK0T49GBidBu3XJfHC4,2024-07-14T14:55:49Z,2024-07-14T15:17:16Z,S006752,1.94,EUR,
trip_0UIW3SjhdiKknFWqR5TFH7OG,2024-07-14T15:32:06Z,2024-07-14T15:39:49Z,S005014,1.02,EUR,
trip_0UIW8z1YfcGBZLKxEl1mEWBi,2024-07-14T15:54:02Z,2024-07-14T16:00:53Z,S006752,0.84,EUR,
trip_0UIsRgoC5BrYMfWviQQoNpyR,2024-07-18T11:26:20Z,2024-07-18T12:38:02Z,S006752,5.61,EUR,
trip_0UIsbiioZ6mJkvQssqRWk5WI,2024-07-18T12:06:10Z,2024-07-18T12:13:27Z,S005014,1.02,EUR,
trip_0UItJgODZdLfX1qGjqfJsrJx,2024-07-18T15:00:48Z,2024-07-18T15:07:34Z,S005014,0.94,EUR,
trip_0UIuBF5QlXvGPmWMaLFsv2KG,2024-07-18T18:33:32Z,2024-07-18T18:46:10Z,S005014,1.46,EUR,
trip_0UIuIX2GHAzXIodWFylwukw9,2024-07-18T19:02:30Z,2024-07-18T19:09:41Z,S005014,1.02,EUR,
trip_0UIuPlfefDY1y8hRcUwQZfcM,2024-07-18T19:31:14Z,2024-07-18T19:44:48Z,S006752,1.36,EUR,
trip_0UIuVuBj0oA69EkcDnDQptDb,2024-07-18T19:55:37Z,2024-07-18T20:02:53Z,S006752,0.92,EUR,
trip_0UIufqeJrZqQjVxlW6AxeEWQ,2024-07-18T20:35:07Z,2024-07-18T20:39:51Z,S006752,0.7,EUR,
trip_0UIugKrppVp2B5log1AjNMks,2024-07-18T20:37:03Z,2024-07-18T20:46:30Z,S005014,1.2,EUR,
trip_0UIul9vJUf45l3b4RbTgDCXQ,2024-07-18T20:56:12Z,2024-07-18T21:01:51Z,S006752,0.77,EUR,
trip_0UIuqFpDzE8l4pevMkZjEgcD,2024-07-18T21:16:27Z,2024-07-18T21:32:06Z,S005014,0,EUR,coupon
trip_0UIuuOwNO37d1KDOdf6I1Qhd,2024-07-18T21:32:55Z,2024-07-18T21:39:26Z,S006752,0.84,EUR,
trip_0UIv2ae4Ch2uqRV6LcbpOXj7,2024-07-18T22:05:27Z,2024-07-18T22:20:52Z,S006752,1.5,EUR,
trip_0UIv854MA8K7LW3ZyJFOpFvn,2024-07-18T22:27:15Z,2024-07-18T22:33:59Z,S005014,0.94,EUR,
trip_0UIxZCbGrChRUwbewmt3BhCa,2024-07-19T08:27:32Z,2024-07-19T08:47:34Z,S006752,1,EUR,ponyMember
trip_0UIxikr5CW4VrAGwRspEW6uJ,2024-07-19T09:05:28Z,2024-07-19T09:29:35Z,S006752,1,EUR,ponyMember
trip_0UIyJkfjeOLxH2eBATv2upZi,2024-07-19T11:32:26Z,2024-07-19T11:39:30Z,S005014,1.02,EUR,
trip_0UIynIEEnGaiYNzd50C6aTvD,2024-07-19T13:29:46Z,2024-07-19T13:37:25Z,S006752,1,EUR,ponyMember
trip_0UIypqqBG26B54ajU5NMDjb7,2024-07-19T13:39:56Z,2024-07-19T13:54:08Z,S006752,1,EUR,ponyMember
trip_0UIzvFXqSMZG2nHe0O9pcoRD,2024-07-19T18:07:39Z,2024-07-19T18:14:31Z,S005014,0.94,EUR,
trip_0UJ3TPFJR07sPa1skdwuYNhw,2024-07-20T08:42:08Z,2024-07-20T08:48:21Z,S005014,0.94,EUR,
trip_0UJ3ZJUbAJigll4o1eKx6fIk,2024-07-20T09:05:36Z,2024-07-20T09:21:44Z,S006752,1.58,EUR,
trip_0UJ65cvPDiy4ObNQK7lOGHl8,2024-07-20T19:26:30Z,2024-07-20T19:56:29Z,S006752,2.53,EUR,
trip_0UJ6Xs5oYOnNIoXgAWqqCiHr,2024-07-20T21:18:42Z,2024-07-20T21:22:50Z,S006752,0.7,EUR,
trip_0UJ6dDRwynDDTZT46SqFzMCK,2024-07-20T21:39:55Z,2024-07-20T21:54:22Z,S006752,1.43,EUR,
trip_0UJ6lktgmgbgEndZJElVFOxc,2024-07-20T22:13:51Z,2024-07-20T22:24:25Z,S006752,1.14,EUR,
trip_0UJ6qpPQtD2k67aSv0UcFHGU,2024-07-20T22:34:00Z,2024-07-20T22:46:23Z,S006752,1.28,EUR,
trip_0UJ6uAivb7y6wlh00krs36n2,2024-07-20T22:47:16Z,2024-07-21T00:05:18Z,S006752,6.12,EUR,
trip_0UJAX9FqGY6SWu7zkXtUNe5V,2024-07-21T13:40:53Z,2024-07-21T14:16:18Z,S006752,2.97,EUR,
trip_0UJBDwxtCubAqkIHkNsrALFy,2024-07-21T16:30:55Z,2024-07-21T16:55:08Z,S006752,1,EUR,ponyMember
trip_0UJBn9nYYL5pS0u1RiSnTy4i,2024-07-21T18:50:46Z,2024-07-21T18:59:01Z,S005014,1.1,EUR,ponyMember
trip_0UJBsDWQGcMfnRMIKOVj5rjg,2024-07-21T19:10:52Z,2024-07-21T19:13:42Z,S006752,0.55,EUR,
trip_0UJC7yV8cUWA1aMdSNQi2n8I,2024-07-21T20:13:28Z,2024-07-21T20:22:07Z,S006752,0.99,EUR,
trip_0UJCYe1yPOG57ZPBY50mKNKp,2024-07-21T21:59:24Z,2024-07-21T22:14:50Z,S006752,1.5,EUR,
trip_0UJD7vt0slyqlD98cK2uVPyc,2024-07-22T00:19:34Z,2024-07-22T00:36:45Z,S006752,1.65,EUR,
trip_0UJEL2ZGduZQHwGKixco8S2a,2024-07-22T05:17:54Z,2024-07-22T05:28:55Z,S006752,1.14,EUR,
trip_0UJFg4xTXPIKEd63BjeGvHue,2024-07-22T10:47:45Z,2024-07-22T11:00:13Z,S006752,1,EUR,ponyMember
trip_0UJGNob0nEgtc0gCwI6P1jDR,2024-07-22T13:41:28Z,2024-07-22T14:05:39Z,S006752,2.16,EUR,
trip_0UJIGWXF8Y6DWmvUh4rMU1Yv,2024-07-22T21:25:03Z,2024-07-22T21:43:31Z,S006752,1.72,EUR,
trip_0UJJDmaaU28bYkO1vSKIq434,2024-07-23T01:20:26Z,2024-07-23T02:51:38Z,S006752,7.08,EUR,
trip_0UJKoQrACw8sY1CaG8eOF5BX,2024-07-23T07:52:17Z,2024-07-23T07:59:14Z,S005014,0.94,EUR,
trip_0UJLAJ9BMrMW3Hs7UIHiYQzY,2024-07-23T09:19:11Z,2024-07-23T09:32:59Z,S006752,1,EUR,ponyMember
trip_0UJLuXmqHFxWlLe2hKMMzNFe,2024-07-23T12:22:50Z,2024-07-23T12:49:12Z,S006752,1,EUR,ponyMember
trip_0UJNtQNbChltYGOPviHpvBoT,2024-07-23T20:30:56Z,2024-07-23T20:40:01Z,S005014,1.2,EUR,
trip_0UJNz3nqN3LCwJHuAegIgWqN,2024-07-23T20:53:18Z,2024-07-23T21:15:07Z,S005014,2.24,EUR,
trip_0UJQNb7QU6aMlT3HBBIdXRmJ,2024-07-24T06:43:20Z,2024-07-24T06:50:10Z,S005014,0.94,EUR,
trip_0UJS1NOLZYFTZfUhrF6CIGeV,2024-07-24T13:27:36Z,2024-07-24T13:48:04Z,S005014,2.15,EUR,
trip_0UJSMtF7Fetd80f5BNjF7pyG,2024-07-24T14:53:04Z,2024-07-24T15:11:34Z,S005014,1.98,EUR,
trip_0UJTpMPWHAhGnpModNeyU0O5,2024-07-24T20:52:25Z,2024-07-24T21:06:26Z,S005014,1.54,EUR,
trip_0UJWZQcXLP1hPoG21NTd9HnH,2024-07-25T08:07:57Z,2024-07-25T08:11:42Z,S005014,0.68,EUR,
trip_0UJX3bxb6w6p3yi7YbjaVTRb,2024-07-25T10:07:51Z,2024-07-25T10:41:09Z,S005014,3.28,EUR,
trip_0UJZVPwkWwTs8L0A5DHD15qR,2024-07-25T20:10:50Z,2024-07-25T20:56:42Z,S006752,3.7,EUR,
trip_0UJZlq1UbBIdsRe27MsooZLI,2024-07-25T21:16:04Z,2024-07-25T21:30:05Z,S005014,1.63,EUR,
trip_0UJa2Idlwdk2cH9qZU4g0Hrb,2024-07-25T22:21:27Z,2024-07-25T23:59:33Z,S006752,7.59,EUR,
trip_0UJaj89nMKWOD9idxchBGyAc,2024-07-26T01:11:35Z,2024-07-26T01:16:12Z,S006752,0.7,EUR,
trip_0UJcwiFTZReimiQVaX3MTBzs,2024-07-26T10:18:04Z,2024-07-26T10:22:40Z,S006752,0.7,EUR,
trip_0UJdCJIKHtGoVEoiEraNZiKj,2024-07-26T11:20:02Z,2024-07-26T11:27:04Z,S006752,0.92,EUR,
trip_0UJdaKN4noRQ3PbLDcjk7xys,2024-07-26T12:55:26Z,2024-07-26T13:12:52Z,S006752,1.65,EUR,
trip_0UJdbLdG3Cd3LMxsEQm7ojzW,2024-07-26T12:59:29Z,2024-07-26T13:08:49Z,S005014,1.2,EUR,
trip_0UJe6l1uhcceYzOTTiP4EEJw,2024-07-26T15:04:15Z,2024-07-26T15:16:22Z,S006752,1.28,EUR,
trip_0UJeDeKU7A4t6ws5arOUmyma,2024-07-26T15:31:37Z,2024-07-26T15:40:50Z,S006752,1.06,EUR,
trip_0UJeaBOHCTXc1NBRZtUpzwYy,2024-07-26T17:01:07Z,2024-07-26T17:15:50Z,S006752,1.43,EUR,
trip_0UJeeGDO97PTFwyjSBQyZhbr,2024-07-26T17:17:20Z,2024-07-26T17:43:59Z,S006752,2.31,EUR,
trip_0UJg5vpaHxb9LUKMSe6K66s1,2024-07-26T23:13:31Z,2024-07-26T23:25:19Z,S005014,1.37,EUR,
trip_0UJjgTSIEtOgfgQGQYl8Lesq,2024-07-27T13:57:29Z,2024-07-27T14:04:00Z,S005014,0.94,EUR,
trip_0UJlqCUh7YuioSVVZfvjrVge,2024-07-27T22:48:40Z,2024-07-27T22:49:18Z,S006752,0,EUR,
trip_0UJqGKOdy7cpkYHeTx7S7uo3,2024-07-28T16:57:32Z,2024-07-28T17:10:22Z,S005014,1.46,EUR,
trip_0UJtkcj9CeR0vMPIhmrz1DxZ,2024-07-29T07:16:41Z,2024-07-29T07:27:50Z,S005014,0,EUR,coupon
trip_0UJug6ZCm104BOYNqb9imRKk,2024-07-29T11:05:01Z,2024-07-29T11:08:25Z,S005014,0.68,EUR,
trip_0UJuoYPiCWMAfLvrd97dLHCe,2024-07-29T11:38:34Z,2024-07-29T11:42:13Z,S005014,0.68,EUR,
trip_0UJvrHkF1gLjlfAGj3cuSc8s,2024-07-29T15:55:42Z,2024-07-29T15:58:58Z,S005014,0.34,EUR,coupon
trip_0UJwa1CyTfu2AmhXuCPvJeZK,2024-07-29T18:53:22Z,2024-07-29T19:00:36Z,S005014,1.02,EUR,
trip_0UJyHrbhuE1yqrxHasndG9yr,2024-07-30T01:53:49Z,2024-07-30T02:25:03Z,S005014,0,EUR,coupon
trip_0UJyQ5wMb9lR3YQhMorBTtVD,2024-07-30T02:26:30Z,2024-07-30T02:26:55Z,S005014,0,EUR,
trip_0UJyQLJCnPSGh88H7tXyOtwW,2024-07-30T02:27:29Z,2024-07-30T02:35:38Z,S005014,1.11,EUR,
trip_0UK1rmio7MjsGfrHhcvtZVVz,2024-07-30T16:35:19Z,2024-07-30T16:47:24Z,S005014,1.46,EUR,
trip_0UK1wh9ga0uyYuO47oeHQfWw,2024-07-30T16:54:49Z,2024-07-30T17:17:31Z,S005014,2.32,EUR,
trip_0UK258YPndHvwlwQKQQyvwj1,2024-07-30T17:28:21Z,2024-07-30T17:31:22Z,S005014,0.68,EUR,
trip_0UK2RCOI8vywBwE2a7ekNruc,2024-07-30T18:55:59Z,2024-07-30T19:06:37Z,S005014,1.28,EUR,
trip_0UK6uH4QISRVhrw5Mt5hym5t,2024-07-31T13:16:34Z,2024-07-31T13:23:52Z,S005014,1.02,EUR,
trip_0UK7CsSmOOE9e4GOYlzQYhxp,2024-07-31T14:30:27Z,2024-07-31T14:37:07Z,S005014,0.94,EUR,
trip_0UK9SQy5TbHcz48GHiSVFOGZ,2024-07-31T23:44:48Z,2024-07-31T23:51:28Z,S005014,0.94,EUR,
trip_0UKAsn539QqxUbjPjawMJYQc,2024-08-01T05:35:45Z,2024-08-01T05:40:48Z,S005014,0.68,EUR,coupon
trip_0UKBWh4xLlIgaeXeLkp7FXTx,2024-08-01T08:14:15Z,2024-08-01T08:18:54Z,S005014,0.76,EUR,
trip_0UKBqaHZB857qAwzZVbVOjiA,2024-08-01T09:33:16Z,2024-08-01T09:40:24Z,S005014,1.02,EUR,
trip_0UKBtQxF1hHCeoD10egkAAUZ,2024-08-01T09:44:35Z,2024-08-01T09:52:34Z,S005014,1.01,EUR,ponyMember
trip_0UKC9CdlaqKZaXahsKvUobZz,2024-08-01T10:47:13Z,2024-08-01T10:52:43Z,S005014,0.85,EUR,
trip_0UKCJNqRVLzb7oFx3atV4GVP,2024-08-01T11:27:40Z,2024-08-01T11:58:43Z,S005014,3.1,EUR,
trip_0UKD2yYmxBhYxJavfuWKg1Zc,2024-08-01T14:28:45Z,2024-08-01T14:47:49Z,S005014,2.06,EUR,
trip_0UKDQ1o2ri6xjj8zzrdWWTP2,2024-08-01T16:00:20Z,2024-08-01T16:00:49Z,S005014,0,EUR,
trip_0UKDQJkQTElIoU9DbDP5xaEL,2024-08-01T16:01:28Z,2024-08-01T16:05:45Z,S005014,0.76,EUR,
trip_0UKEXk09iKqyR0YYZTSkSUmg,2024-08-01T20:37:13Z,2024-08-01T20:39:17Z,S005014,0.59,EUR,
trip_0UKFQxgYrTn2I4BUc8puudiG,2024-08-02T00:16:35Z,2024-08-02T00:33:31Z,S005014,1.8,EUR,
trip_0UKGXsj2QfLlez3IP8ZP8qNq,2024-08-02T04:50:20Z,2024-08-02T05:18:43Z,S005014,2.84,EUR,
trip_0UKPQ5nYQzfHkCYoJVm7WgWU,2024-08-03T17:15:51Z,2024-08-03T17:34:37Z,S005014,1.98,EUR,
trip_0UKgZSIJD3ZEUCs8bnSELpSs,2024-08-06T15:39:40Z,2024-08-06T15:52:57Z,S005360,1.36,EUR,
trip_0UKgiyw5RwqHvjjhLxYbbiIs,2024-08-06T16:17:30Z,2024-08-06T16:25:33Z,S005360,0.99,EUR,
trip_0UKkFBY5AJpeThVdXGjDAAwM,2024-08-07T06:44:14Z,2024-08-07T07:07:56Z,S005360,2.09,EUR,
trip_0UKkRgH9IUJHBYGdrzZB1KlC,2024-08-07T07:33:52Z,2024-08-07T07:39:04Z,S005014,0.85,EUR,
trip_0UKmeBZyvGdFZzVLNBQxPSYi,2024-08-07T16:36:05Z,2024-08-07T17:00:33Z,S005014,2.5,EUR,
trip_0UKnGaEXGVmzXAwUKAySkDnn,2024-08-07T19:08:37Z,2024-08-07T19:13:38Z,S005014,0.85,EUR,
trip_0UKnS8lC7azEUlc7LHKAhdQx,2024-08-07T19:54:31Z,2024-08-07T19:59:01Z,S005014,0.76,EUR,
trip_0UKnxXr5uYjz2Lit7aNAGwIj,2024-08-07T21:59:16Z,2024-08-07T22:03:02Z,S005014,0.68,EUR,
trip_0UKpxdcCogarkGn9Yxp1K62K,2024-08-08T06:12:10Z,2024-08-08T06:37:48Z,S005360,0.39,EUR,ponyMember
trip_0UKq04Iy4cdYfFpfFQa9SFHm,2024-08-08T06:21:50Z,2024-08-08T06:27:32Z,S005014,0.85,EUR,
trip_0UKsMbpHXc2BScYXPqQYp2KD,2024-08-08T16:03:54Z,2024-08-08T16:08:53Z,S005014,0.76,EUR,
trip_0UKsWnQByCJ0RFLXZ4YIperd,2024-08-08T16:44:21Z,2024-08-08T16:52:31Z,S005014,1.11,EUR,
trip_0UKsuWA2MmDRJd7LLty08wl0,2024-08-08T18:18:36Z,2024-08-08T18:24:24Z,S005014,0.84,EUR,ponyMember
